q_group,locality_bin,method,method_label,n_predicates,qerror_gm,qerror_mean,improvement_vs_stale_pct,win_vs_isomer_frac,tie_vs_isomer_frac
q=15,mid<= 0.15,proj_oasis,OASIS,343,1.5042579230001027,1.641125885062292,45.72928338654196,0.717201166180758,0.0
q=15,mid<= 0.15,proj_fresh,Fresh-init,343,1.1529629780844113,1.1858368713319611,58.403325591509315,0.8892128279883382,0.0
q=15,mid<= 0.15,fresh,Fresh,343,1.0,1.0,63.92193400901613,1.0,0.0
q=15,mid<= 0.15,stholes_no_proj,STHoles (raw),343,1.8006322957718979,2.3819773514757148,35.03666920764468,0.5306122448979592,0.0
q=15,mid<= 0.15,proj_stholes,STHoles-init,343,1.6633120183251855,2.1116240458318307,39.990919239267384,0.6938775510204082,0.0
q=15,mid<= 0.15,quicksel_no_proj,QuickSel-H (raw),343,1.8164694452359773,2.207391739068619,34.46529548417055,0.5947521865889213,0.0
q=15,mid<= 0.15,proj_quicksel,QuickSel-init,343,1.6589749951930441,2.0335638749973315,40.1473906460332,0.749271137026239,0.0
q=15,near<= 0.05,stale,Stale,443,2.563062965728781,3.564570866128193,0.0,0.23476297968397292,0.0
q=15,near<= 0.05,proj_stale,ISOMER/ISOMER,443,1.7496818196823598,2.223549126135452,31.734731332093684,0.0,1.0
q=15,near<= 0.05,oasis_no_proj,OASIS-noProj,443,1.490125456727052,1.7315841114250767,41.8615353328493,0.5891647855530474,0.0
q=15,near<= 0.05,proj_oasis,OASIS,443,1.4187348447252905,1.610400056074091,44.646898507938616,0.744920993227991,0.0
q=15,near<= 0.05,proj_fresh,Fresh-init,443,1.2572857711652816,1.4025531059720076,50.94596629202259,0.8329571106094809,0.0
q=15,near<= 0.05,fresh,Fresh,443,1.0,1.0,60.984181295145824,1.0,0.0
q=15,near<= 0.05,stholes_no_proj,STHoles (raw),443,1.7241193245912687,2.1675632454778344,32.73207300621142,0.45146726862302483,0.0
q=15,near<= 0.05,proj_stholes,STHoles-init,443,1.5934936337217753,1.9925175566241087,37.828541279371905,0.6094808126410836,0.0
q=15,near<= 0.05,quicksel_no_proj,QuickSel-H (raw),443,1.718901270995198,1.9779460178624058,32.93565963930792,0.5033860045146726,0.0
q=15,near<= 0.05,proj_quicksel,QuickSel-init,443,1.5525516957940408,1.8409117467663505,39.42592450698578,0.7426636568848759,0.0
q=20,far> 0.15,stale,Stale,280,3.4801688103193773,5.318959539128216,0.0,0.11428571428571428,0.0
q=20,far> 0.15,proj_stale,ISOMER/ISOMER,280,1.8397560896145562,2.226760157322084,47.13601006481865,0.0,1.0
q=20,far> 0.15,oasis_no_proj,OASIS-noProj,280,1.561487080962012,1.6607947744049907,55.13185807734673,0.5714285714285714,0.0
q=20,far> 0.15,proj_oasis,OASIS,280,1.4718298472494526,1.5512836537048549,57.70809039822462,0.5607142857142857,0.0
q=20,far> 0.15,proj_fresh,Fresh-init,280,1.0752276928862436,1.0780157494146858,69.10415122111363,0.95,0.0
q=20,far> 0.15,fresh,Fresh,280,1.0,1.0,71.26576167699665,1.0,0.0
q=20,far> 0.15,stholes_no_proj,STHoles (raw),280,1.7048133245446475,2.1269418237988,51.01348763630246,0.5964285714285714,0.0
q=20,far> 0.15,proj_stholes,STHoles-init,280,1.5616292487090344,1.753426219653355,55.12777299542194,0.6464285714285715,0.0
q=20,far> 0.15,quicksel_no_proj,QuickSel-H (raw),280,1.781666580822651,1.9982865916871353,48.80516785451145,0.4785714285714286,0.0
q=20,far> 0.15,proj_quicksel,QuickSel-init,280,1.5643158536952502,1.6416457031251797,55.050575447468255,0.4857142857142857,0.0
q=20,mid<= 0.15,stale,Stale,331,3.5963172709413356,5.695280125680719,0.0,0.14501510574018128,0.0
q=20,mid<= 0.15,proj_stale,ISOMER/ISOMER,331,1.610978048844165,1.8513955299233995,55.20478513225026,0.0,1.0
q=20,mid<= 0.15,oasis_no_proj,OASIS-noProj,331,1.525439524342537,1.6622102282200455,57.583288419287506,0.48338368580060426,0.0
q=20,mid<= 0.15,proj_oasis,OASIS,331,1.333073458059994,1.3838091389786786,62.93226215519461,0.649546827794562,0.0
q=20,mid<= 0.15,proj_fresh,Fresh-init,331,1.1348946215474172,1.1547368788859886,68.44286707634227,0.8277945619335347,0.0
q=20,mid<= 0.15,fresh,Fresh,331,1.0,1.0,72.19377700404475,1.0,0.0
q=20,mid<= 0.15,stholes_no_proj,STHoles (raw),331,1.9374389263521428,2.4360229684689707,46.127141172808194,0.41389728096676737,0.0
q=20,mid<= 0.15,proj_stholes,STHoles-init,331,1.5480720067947562,1.9378909929163308,56.953964565269054,0.622356495468278,0.0
q=20,mid<= 0.15,quicksel_no_proj,QuickSel-H (raw),331,1.8142336443131015,2.1572792025947245,49.55301471946533,0.4199395770392749,0.0
q=20,mid<= 0.15,proj_quicksel,QuickSel-init,331,1.4173276230672445,1.5390420038790038,60.58947205466498,0.6555891238670695,0.0
q=20,near<= 0.05,stale,Stale,413,3.2387255341232546,4.7175056852657375,0.0,0.13317191283292978,0.0
q=20,near<= 0.05,proj_stale,ISOMER/ISOMER,413,1.5018857320426906,1.7270176152649723,53.62726121065824,0.0,1.0
q=20,near<= 0.05,oasis_no_proj,OASIS-noProj,413,1.612056474152998,1.760939933727666,50.225591604834996,0.35351089588377727,0.0
q=20,near<= 0.05,proj_oasis,OASIS,413,1.3191962254109155,1.4166574309304614,59.26804505315913,0.6634382566585957,0.0
q=20,near<= 0.05,proj_fresh,Fresh-init,413,1.188927577995453,1.2582667398988865,63.29026447382168,0.801452784503632,0.0
q=20,near<= 0.05,fresh,Fresh,413,1.0,1.0,69.12365714649214,1.0,0.0
q=20,near<= 0.05,stholes_no_proj,STHoles (raw),413,1.704281026440536,2.0329383623847774,47.37803470889371,0.3704600484261501,0.0
q=20,near<= 0.05,proj_stholes,STHoles-init,413,1.4276970788210612,1.6414360408390356,55.917935503369264,0.6682808716707022,0.0
q=20,near<= 0.05,quicksel_no_proj,QuickSel-H (raw),413,1.9236152971213816,2.3075265832825647,40.60579456782782,0.33171912832929784,0.0
q=20,near<= 0.05,proj_quicksel,QuickSel-init,413,1.4010411498378148,1.5465001091695707,56.74097310573474,0.7070217917675545,0.0
q=25,far> 0.15,stale,Stale,280,3.864208159272797,7.324905359504314,0.0,0.4107142857142857,0.0
q=25,far> 0.15,proj_stale,ISOMER/ISOMER,280,2.178406440132519,3.7064720288792388,43.62605868151595,0.0,1.0
q=25,far> 0.15,oasis_no_proj,OASIS-noProj,280,1.6083905401563776,1.7796588041699142,58.377228299754435,0.5571428571428572,0.0
q=25,far> 0.15,proj_oasis,OASIS,280,1.48614075462291,1.6420251059568447,61.540872195079,0.6964285714285714,0.0
q=25,far> 0.15,proj_fresh,Fresh-init,280,1.1262850335778278,1.133682283211126,70.85340677429285,0.9392857142857143,0.0
q=25,far> 0.15,fresh,Fresh,280,1.0,1.0,74.12147692922969,1.0,0.0
q=25,far> 0.15,stholes_no_proj,STHoles (raw),280,1.9971419920206952,2.6306859538252754,48.31691488388824,0.5785714285714286,0.0
q=25,far> 0.15,proj_stholes,STHoles-init,280,1.828217929195239,2.314230836275935,52.68842014092506,0.7,0.0
q=25,far> 0.15,quicksel_no_proj,QuickSel-H (raw),280,1.9425428147218802,2.379373919786865,49.729860953260705,0.5428571428571428,0.0
q=25,far> 0.15,proj_quicksel,QuickSel-init,280,1.6618997935205004,1.8472264208401568,56.99248785207129,0.7071428571428572,0.0
q=25,mid<= 0.15,stale,Stale,321,3.9845166639582588,6.91413468990475,0.0,0.24922118380062305,0.0
